D09_A01_RT_495	sciChem18
D09_A01_RT_497	sciChem18
D09_A01_RT_502	sciChem18
D09_A01_RT_503	sciChem18
D09_A01_RT_504	sciChem18
D09_A01_RT_505	sciChem18
D09_A01_RT_506	sciChem18
D09_A01_RT_507	sciChem18
D09_A01_RT_510	sciChem18
D09_A01_RT_514	sciChem18
D09_A01_RT_516	sciChem18
D09_A01_RT_526	sciChem18
D09_A01_RT_529	sciChem18
D09_A01_RT_532	sciChem18
D09_A01_RT_534	sciChem18
D09_A01_RT_539	sciChem18
D09_A01_RT_544	sciChem18
D09_A01_RT_548	sciChem18
D09_A01_RT_553	sciChem18
D09_A01_RT_556	sciChem18
D09_A01_RT_566	sciChem18
D09_A01_RT_569	sciChem18
D09_A01_RT_571	sciChem18
D09_A01_RT_576	sciChem18
D09_A01_RT_577	sciChem18
D09_A01_RT_581	sciChem18
D09_A01_RT_583	sciChem18
D09_A01_RT_585	sciChem18
D09_A01_RT_587	sciChem18
D09_A01_RT_588	sciChem18
D09_A01_RT_592	sciChem18
D09_A01_RT_596	sciChem18
D09_A01_RT_598	sciChem18
D09_A01_RT_603	sciChem18
D09_A01_RT_606	sciChem18
D09_A01_RT_609	sciChem18
D09_A01_RT_614	sciChem18
D09_A01_RT_617	sciChem18
D09_A01_RT_618	sciChem18
D09_A01_RT_622	sciChem18
D09_A01_RT_624	sciChem18
D09_A01_RT_625	sciChem18
D09_A01_RT_629	sciChem18
D09_A01_RT_634	sciChem18
D09_A01_RT_649	sciChem18
D09_A01_RT_651	sciChem18
D09_A01_RT_652	sciChem18
D09_A01_RT_653	sciChem18
D09_A01_RT_660	sciChem18
D09_A01_RT_662	sciChem18
D09_A01_RT_666	sciChem18
D09_A01_RT_671	sciChem18
D09_A01_RT_676	sciChem18
D09_A01_RT_680	sciChem18
D09_A01_RT_683	sciChem18
D09_A01_RT_686	sciChem18
D09_A01_RT_687	sciChem18
D09_A01_RT_689	sciChem18
D09_A01_RT_695	sciChem18
D09_A01_RT_699	sciChem18
D09_A01_RT_706	sciChem18
D09_A01_RT_712	sciChem18
D09_A01_RT_720	sciChem18
D09_A01_RT_721	sciChem18
D09_A01_RT_724	sciChem18
D09_A01_RT_726	sciChem18
D09_A01_RT_729	sciChem18
D09_A01_RT_730	sciChem18
D09_A01_RT_735	sciChem18
D09_A01_RT_738	sciChem18
D09_A01_RT_740	sciChem18
D09_A01_RT_742	sciChem18
D09_A01_RT_743	sciChem18
D09_A01_RT_748	sciChem18
D09_A01_RT_749	sciChem18
D09_A01_RT_750	sciChem18
D09_A01_RT_755	sciChem18
D09_A01_RT_757	sciChem18
D09_A01_RT_759	sciChem18
D09_A01_RT_760	sciChem18
D09_A01_RT_767	sciChem18
D09_B02_RT_385	sciChem18
D09_B02_RT_389	sciChem18
D09_B02_RT_393	sciChem18
D09_B02_RT_396	sciChem18
D09_B02_RT_397	sciChem18
D09_B02_RT_400	sciChem18
D09_B02_RT_402	sciChem18
D09_B02_RT_405	sciChem18
D09_B02_RT_407	sciChem18
D09_B02_RT_420	sciChem18
D09_B02_RT_424	sciChem18
D09_B02_RT_428	sciChem18
D09_B02_RT_429	sciChem18
D09_B02_RT_432	sciChem18
D09_B02_RT_433	sciChem18
D09_B02_RT_436	sciChem18
D09_B02_RT_438	sciChem18
D09_B02_RT_442	sciChem18
D09_B02_RT_449	sciChem18
D09_B02_RT_450	sciChem18
D09_B02_RT_452	sciChem18
D09_B02_RT_456	sciChem18
D09_B02_RT_460	sciChem18
D09_B02_RT_462	sciChem18
D09_B02_RT_465	sciChem18
D09_B02_RT_467	sciChem18
D09_B02_RT_470	sciChem18
D09_B02_RT_476	sciChem18
D09_B02_RT_481	sciChem18
D09_B02_RT_482	sciChem18
D09_B02_RT_483	sciChem18
D09_B02_RT_484	sciChem18
D09_B02_RT_487	sciChem18
D09_B02_RT_491	sciChem18
D09_B02_RT_494	sciChem18
D09_B02_RT_497	sciChem18
D09_B02_RT_502	sciChem18
D09_B02_RT_503	sciChem18
D09_B02_RT_509	sciChem18
D09_B02_RT_516	sciChem18
D09_B02_RT_521	sciChem18
D09_B02_RT_525	sciChem18
D09_B02_RT_536	sciChem18
D09_B02_RT_538	sciChem18
D09_B02_RT_543	sciChem18
D09_B02_RT_551	sciChem18
D09_B02_RT_553	sciChem18
D09_B02_RT_556	sciChem18
D09_B02_RT_557	sciChem18
D09_B02_RT_558	sciChem18
D09_B02_RT_559	sciChem18
D09_B02_RT_563	sciChem18
D09_B02_RT_564	sciChem18
D09_B02_RT_566	sciChem18
D09_B02_RT_569	sciChem18
D09_B02_RT_572	sciChem18
D09_B02_RT_575	sciChem18
D09_B02_RT_579	sciChem18
D09_B02_RT_582	sciChem18
D09_B02_RT_585	sciChem18
D09_B02_RT_586	sciChem18
D09_B02_RT_588	sciChem18
D09_B02_RT_589	sciChem18
D09_B02_RT_594	sciChem18
D09_B02_RT_596	sciChem18
D09_B02_RT_597	sciChem18
D09_B02_RT_598	sciChem18
D09_B02_RT_601	sciChem18
D09_B02_RT_613	sciChem18
D09_B02_RT_617	sciChem18
D09_B02_RT_622	sciChem18
D09_B02_RT_623	sciChem18
D09_B02_RT_625	sciChem18
D09_B02_RT_630	sciChem18
D09_B02_RT_632	sciChem18
D09_B02_RT_635	sciChem18
D09_B02_RT_639	sciChem18
D09_B02_RT_646	sciChem18
D09_B02_RT_647	sciChem18
D09_B02_RT_652	sciChem18
D09_B02_RT_654	sciChem18
D09_B02_RT_655	sciChem18
D09_B02_RT_656	sciChem18
D09_B02_RT_658	sciChem18
D09_B02_RT_662	sciChem18
D09_B02_RT_676	sciChem18
D09_B02_RT_678	sciChem18
D09_B02_RT_680	sciChem18
D09_B02_RT_685	sciChem18
D09_B02_RT_686	sciChem18
D09_B02_RT_692	sciChem18
D09_B02_RT_694	sciChem18
D09_B02_RT_698	sciChem18
D09_B02_RT_700	sciChem18
D09_B02_RT_707	sciChem18
D09_B02_RT_708	sciChem18
D09_B02_RT_710	sciChem18
D09_B02_RT_711	sciChem18
D09_B02_RT_720	sciChem18
D09_B02_RT_723	sciChem18
D09_B02_RT_724	sciChem18
D09_B02_RT_726	sciChem18
D09_B02_RT_730	sciChem18
D09_B02_RT_731	sciChem18
D09_B02_RT_733	sciChem18
D09_B02_RT_737	sciChem18
D09_B02_RT_739	sciChem18
D09_B02_RT_740	sciChem18
D09_B02_RT_744	sciChem18
D09_B02_RT_747	sciChem18
D09_B02_RT_748	sciChem18
D09_B02_RT_750	sciChem18
D09_B02_RT_751	sciChem18
D09_B02_RT_752	sciChem18
D09_B02_RT_753	sciChem18
D09_B02_RT_756	sciChem18
D09_B02_RT_763	sciChem18
D09_B02_RT_767	sciChem18
D10_A01_RT_385	sciChem18
D10_A01_RT_392	sciChem18
D10_A01_RT_397	sciChem18
D10_A01_RT_400	sciChem18
D10_A01_RT_401	sciChem18
D10_A01_RT_402	sciChem18
D10_A01_RT_406	sciChem18
D10_A01_RT_422	sciChem18
D10_A01_RT_435	sciChem18
D10_A01_RT_436	sciChem18
D10_A01_RT_438	sciChem18
D10_A01_RT_440	sciChem18
D10_A01_RT_443	sciChem18
D10_A01_RT_446	sciChem18
D10_A01_RT_448	sciChem18
D10_A01_RT_453	sciChem18
D10_A01_RT_454	sciChem18
D10_A01_RT_458	sciChem18
D10_A01_RT_461	sciChem18
D10_A01_RT_467	sciChem18
D10_A01_RT_470	sciChem18
D10_A01_RT_478	sciChem18
D10_A01_RT_479	sciChem18
D10_A01_RT_480	sciChem18
D10_A01_RT_481	sciChem18
D10_A01_RT_485	sciChem18
D10_A01_RT_487	sciChem18
D10_A01_RT_489	sciChem18
D10_A01_RT_502	sciChem18
D10_A01_RT_505	sciChem18
D10_A01_RT_506	sciChem18
D10_A01_RT_509	sciChem18
D10_A01_RT_514	sciChem18
D10_A01_RT_526	sciChem18
D10_A01_RT_534	sciChem18
D10_A01_RT_539	sciChem18
D10_A01_RT_541	sciChem18
D10_A01_RT_543	sciChem18
D10_A01_RT_544	sciChem18
D10_A01_RT_551	sciChem18
D10_A01_RT_560	sciChem18
D10_A01_RT_561	sciChem18
D10_A01_RT_566	sciChem18
D10_A01_RT_572	sciChem18
D10_A01_RT_577	sciChem18
D10_A01_RT_583	sciChem18
D10_A01_RT_587	sciChem18
D10_A01_RT_589	sciChem18
D10_A01_RT_594	sciChem18
D10_A01_RT_600	sciChem18
D10_A01_RT_602	sciChem18
D10_A01_RT_616	sciChem18
D10_A01_RT_622	sciChem18
D10_A01_RT_623	sciChem18
D10_A01_RT_625	sciChem18
D10_A01_RT_628	sciChem18
D10_A01_RT_630	sciChem18
D10_A01_RT_637	sciChem18
D10_A01_RT_647	sciChem18
D10_A01_RT_648	sciChem18
D10_A01_RT_649	sciChem18
D10_A01_RT_669	sciChem18
D10_A01_RT_670	sciChem18
D10_A01_RT_672	sciChem18
D10_A01_RT_674	sciChem18
D10_A01_RT_675	sciChem18
D10_A01_RT_676	sciChem18
D10_A01_RT_678	sciChem18
D10_A01_RT_690	sciChem18
D10_A01_RT_693	sciChem18
D10_A01_RT_695	sciChem18
D10_A01_RT_697	sciChem18
D10_A01_RT_706	sciChem18
D10_A01_RT_713	sciChem18
D10_A01_RT_719	sciChem18
D10_A01_RT_722	sciChem18
D10_A01_RT_723	sciChem18
D10_A01_RT_724	sciChem18
D10_A01_RT_725	sciChem18
D10_A01_RT_729	sciChem18
D10_A01_RT_730	sciChem18
D10_A01_RT_731	sciChem18
D10_A01_RT_734	sciChem18
D10_A01_RT_741	sciChem18
D10_A01_RT_744	sciChem18
D10_A01_RT_747	sciChem18
D10_A01_RT_754	sciChem18
D10_A01_RT_756	sciChem18
D10_A01_RT_760	sciChem18
D10_A01_RT_761	sciChem18
D10_B02_RT_385	sciChem18
D10_B02_RT_387	sciChem18
D10_B02_RT_390	sciChem18
D10_B02_RT_392	sciChem18
D10_B02_RT_393	sciChem18
D10_B02_RT_396	sciChem18
D10_B02_RT_397	sciChem18
D10_B02_RT_398	sciChem18
D10_B02_RT_399	sciChem18
D10_B02_RT_400	sciChem18
D10_B02_RT_402	sciChem18
D10_B02_RT_405	sciChem18
D10_B02_RT_420	sciChem18
D10_B02_RT_421	sciChem18
D10_B02_RT_422	sciChem18
D10_B02_RT_423	sciChem18
D10_B02_RT_424	sciChem18
D10_B02_RT_426	sciChem18
D10_B02_RT_428	sciChem18
D10_B02_RT_432	sciChem18
D10_B02_RT_433	sciChem18
D10_B02_RT_434	sciChem18
D10_B02_RT_438	sciChem18
D10_B02_RT_439	sciChem18
D10_B02_RT_442	sciChem18
D10_B02_RT_444	sciChem18
D10_B02_RT_446	sciChem18
D10_B02_RT_450	sciChem18
D10_B02_RT_457	sciChem18
D10_B02_RT_458	sciChem18
D10_B02_RT_460	sciChem18
D10_B02_RT_461	sciChem18
D10_B02_RT_465	sciChem18
D10_B02_RT_471	sciChem18
D10_B02_RT_472	sciChem18
D10_B02_RT_474	sciChem18
D10_B02_RT_475	sciChem18
D10_B02_RT_476	sciChem18
D10_B02_RT_477	sciChem18
D10_B02_RT_485	sciChem18
D10_B02_RT_491	sciChem18
D10_B02_RT_492	sciChem18
D10_B02_RT_493	sciChem18
D10_B02_RT_496	sciChem18
D10_B02_RT_497	sciChem18
D10_B02_RT_501	sciChem18
D10_B02_RT_502	sciChem18
D10_B02_RT_503	sciChem18
D10_B02_RT_505	sciChem18
D10_B02_RT_506	sciChem18
D10_B02_RT_512	sciChem18
D10_B02_RT_513	sciChem18
D10_B02_RT_514	sciChem18
D10_B02_RT_516	sciChem18
D10_B02_RT_517	sciChem18
D10_B02_RT_520	sciChem18
D10_B02_RT_521	sciChem18
D10_B02_RT_522	sciChem18
D10_B02_RT_524	sciChem18
D10_B02_RT_529	sciChem18
D10_B02_RT_530	sciChem18
D10_B02_RT_531	sciChem18
D10_B02_RT_537	sciChem18
D10_B02_RT_544	sciChem18
D10_B02_RT_548	sciChem18
D10_B02_RT_550	sciChem18
D10_B02_RT_556	sciChem18
D10_B02_RT_563	sciChem18
D10_B02_RT_564	sciChem18
D10_B02_RT_569	sciChem18
D10_B02_RT_570	sciChem18
D10_B02_RT_572	sciChem18
D10_B02_RT_575	sciChem18
D10_B02_RT_578	sciChem18
D10_B02_RT_589	sciChem18
D10_B02_RT_590	sciChem18
D10_B02_RT_591	sciChem18
D10_B02_RT_593	sciChem18
D10_B02_RT_600	sciChem18
D10_B02_RT_603	sciChem18
D10_B02_RT_604	sciChem18
D10_B02_RT_613	sciChem18
D10_B02_RT_615	sciChem18
D10_B02_RT_617	sciChem18
D10_B02_RT_619	sciChem18
D10_B02_RT_625	sciChem18
D10_B02_RT_627	sciChem18
D10_B02_RT_630	sciChem18
D10_B02_RT_632	sciChem18
D10_B02_RT_635	sciChem18
D10_B02_RT_667	sciChem18
D10_B02_RT_669	sciChem18
D10_B02_RT_670	sciChem18
D10_B02_RT_671	sciChem18
D10_B02_RT_672	sciChem18
D10_B02_RT_675	sciChem18
D10_B02_RT_676	sciChem18
D10_B02_RT_680	sciChem18
D10_B02_RT_683	sciChem18
D10_B02_RT_684	sciChem18
D10_B02_RT_685	sciChem18
D10_B02_RT_686	sciChem18
D10_B02_RT_688	sciChem18
D10_B02_RT_690	sciChem18
D10_B02_RT_691	sciChem18
D10_B02_RT_692	sciChem18
D10_B02_RT_694	sciChem18
D10_B02_RT_695	sciChem18
D10_B02_RT_696	sciChem18
D10_B02_RT_701	sciChem18
D10_B02_RT_702	sciChem18
D10_B02_RT_706	sciChem18
D10_B02_RT_707	sciChem18
D10_B02_RT_708	sciChem18
D10_B02_RT_709	sciChem18
D10_B02_RT_710	sciChem18
D10_B02_RT_711	sciChem18
D10_B02_RT_716	sciChem18
D10_B02_RT_720	sciChem18
D10_B02_RT_724	sciChem18
D10_B02_RT_727	sciChem18
D10_B02_RT_728	sciChem18
D10_B02_RT_729	sciChem18
D10_B02_RT_736	sciChem18
D10_B02_RT_738	sciChem18
D10_B02_RT_739	sciChem18
D10_B02_RT_740	sciChem18
D10_B02_RT_743	sciChem18
D10_B02_RT_746	sciChem18
D10_B02_RT_752	sciChem18
D10_B02_RT_754	sciChem18
D10_B02_RT_756	sciChem18
D10_B02_RT_761	sciChem18
D10_B02_RT_767	sciChem18
D11_A01_RT_384	sciChem18
D11_A01_RT_385	sciChem18
D11_A01_RT_386	sciChem18
D11_A01_RT_390	sciChem18
D11_A01_RT_396	sciChem18
D11_A01_RT_399	sciChem18
D11_A01_RT_400	sciChem18
D11_A01_RT_403	sciChem18
D11_A01_RT_404	sciChem18
D11_A01_RT_405	sciChem18
D11_A01_RT_420	sciChem18
D11_A01_RT_423	sciChem18
D11_A01_RT_424	sciChem18
D11_A01_RT_425	sciChem18
D11_A01_RT_428	sciChem18
D11_A01_RT_429	sciChem18
D11_A01_RT_431	sciChem18
D11_A01_RT_432	sciChem18
D11_A01_RT_434	sciChem18
D11_A01_RT_437	sciChem18
D11_A01_RT_444	sciChem18
D11_A01_RT_446	sciChem18
D11_A01_RT_458	sciChem18
D11_A01_RT_462	sciChem18
D11_A01_RT_463	sciChem18
D11_A01_RT_468	sciChem18
D11_A01_RT_469	sciChem18
D11_A01_RT_470	sciChem18
D11_A01_RT_472	sciChem18
D11_A01_RT_484	sciChem18
D11_A01_RT_485	sciChem18
D11_A01_RT_486	sciChem18
D11_A01_RT_488	sciChem18
D11_A01_RT_489	sciChem18
D11_A01_RT_490	sciChem18
D11_A01_RT_491	sciChem18
D11_A01_RT_493	sciChem18
D11_A01_RT_496	sciChem18
D11_A01_RT_498	sciChem18
D11_A01_RT_500	sciChem18
D11_A01_RT_503	sciChem18
D11_A01_RT_507	sciChem18
D11_A01_RT_514	sciChem18
D11_A01_RT_522	sciChem18
D11_A01_RT_526	sciChem18
D11_A01_RT_529	sciChem18
D11_A01_RT_530	sciChem18
D11_A01_RT_536	sciChem18
D11_A01_RT_544	sciChem18
D11_A01_RT_545	sciChem18
D11_A01_RT_553	sciChem18
D11_A01_RT_558	sciChem18
D11_A01_RT_559	sciChem18
D11_A01_RT_562	sciChem18
D11_A01_RT_563	sciChem18
D11_A01_RT_566	sciChem18
D11_A01_RT_567	sciChem18
D11_A01_RT_568	sciChem18
D11_A01_RT_584	sciChem18
D11_A01_RT_588	sciChem18
D11_A01_RT_590	sciChem18
D11_A01_RT_591	sciChem18
D11_A01_RT_592	sciChem18
D11_A01_RT_599	sciChem18
D11_A01_RT_602	sciChem18
D11_A01_RT_603	sciChem18
D11_A01_RT_604	sciChem18
D11_A01_RT_610	sciChem18
D11_A01_RT_611	sciChem18
D11_A01_RT_616	sciChem18
D11_A01_RT_630	sciChem18
D11_A01_RT_635	sciChem18
D11_A01_RT_646	sciChem18
D11_A01_RT_647	sciChem18
D11_A01_RT_648	sciChem18
D11_A01_RT_650	sciChem18
D11_A01_RT_651	sciChem18
D11_A01_RT_654	sciChem18
D11_A01_RT_657	sciChem18
D11_A01_RT_659	sciChem18
D11_A01_RT_660	sciChem18
D11_A01_RT_662	sciChem18
D11_A01_RT_664	sciChem18
D11_A01_RT_669	sciChem18
D11_A01_RT_671	sciChem18
D11_A01_RT_673	sciChem18
D11_A01_RT_683	sciChem18
D11_A01_RT_691	sciChem18
D11_A01_RT_696	sciChem18
D11_A01_RT_698	sciChem18
D11_A01_RT_700	sciChem18
D11_A01_RT_706	sciChem18
D11_A01_RT_710	sciChem18
D11_A01_RT_712	sciChem18
D11_A01_RT_720	sciChem18
D11_A01_RT_721	sciChem18
D11_A01_RT_726	sciChem18
D11_A01_RT_728	sciChem18
D11_A01_RT_730	sciChem18
D11_A01_RT_731	sciChem18
D11_A01_RT_732	sciChem18
D11_A01_RT_743	sciChem18
D11_A01_RT_744	sciChem18
D11_A01_RT_750	sciChem18
D11_A01_RT_751	sciChem18
D11_A01_RT_754	sciChem18
D11_A01_RT_758	sciChem18
D11_A01_RT_761	sciChem18
D11_A01_RT_763	sciChem18
D11_B02_RT_384	sciChem18
D11_B02_RT_387	sciChem18
D11_B02_RT_389	sciChem18
D11_B02_RT_391	sciChem18
D11_B02_RT_393	sciChem18
D11_B02_RT_394	sciChem18
D11_B02_RT_396	sciChem18
D11_B02_RT_397	sciChem18
D11_B02_RT_398	sciChem18
D11_B02_RT_399	sciChem18
D11_B02_RT_400	sciChem18
D11_B02_RT_402	sciChem18
D11_B02_RT_420	sciChem18
D11_B02_RT_421	sciChem18
D11_B02_RT_422	sciChem18
D11_B02_RT_423	sciChem18
D11_B02_RT_424	sciChem18
D11_B02_RT_426	sciChem18
D11_B02_RT_427	sciChem18
D11_B02_RT_432	sciChem18
D11_B02_RT_433	sciChem18
D11_B02_RT_437	sciChem18
D11_B02_RT_441	sciChem18
D11_B02_RT_446	sciChem18
D11_B02_RT_447	sciChem18
D11_B02_RT_450	sciChem18
D11_B02_RT_453	sciChem18
D11_B02_RT_455	sciChem18
D11_B02_RT_461	sciChem18
D11_B02_RT_467	sciChem18
D11_B02_RT_472	sciChem18
D11_B02_RT_474	sciChem18
D11_B02_RT_479	sciChem18
D11_B02_RT_481	sciChem18
D11_B02_RT_483	sciChem18
D11_B02_RT_484	sciChem18
D11_B02_RT_485	sciChem18
D11_B02_RT_486	sciChem18
D11_B02_RT_487	sciChem18
D11_B02_RT_488	sciChem18
D11_B02_RT_490	sciChem18
D11_B02_RT_494	sciChem18
D11_B02_RT_497	sciChem18
D11_B02_RT_498	sciChem18
D11_B02_RT_501	sciChem18
D11_B02_RT_502	sciChem18
D11_B02_RT_503	sciChem18
D11_B02_RT_505	sciChem18
D11_B02_RT_506	sciChem18
D11_B02_RT_508	sciChem18
D11_B02_RT_510	sciChem18
D11_B02_RT_515	sciChem18
D11_B02_RT_517	sciChem18
D11_B02_RT_519	sciChem18
D11_B02_RT_521	sciChem18
D11_B02_RT_522	sciChem18
D11_B02_RT_524	sciChem18
D11_B02_RT_529	sciChem18
D11_B02_RT_531	sciChem18
D11_B02_RT_533	sciChem18
D11_B02_RT_543	sciChem18
D11_B02_RT_548	sciChem18
D11_B02_RT_553	sciChem18
D11_B02_RT_554	sciChem18
D11_B02_RT_560	sciChem18
D11_B02_RT_566	sciChem18
D11_B02_RT_572	sciChem18
D11_B02_RT_574	sciChem18
D11_B02_RT_576	sciChem18
D11_B02_RT_577	sciChem18
D11_B02_RT_583	sciChem18
D11_B02_RT_587	sciChem18
D11_B02_RT_597	sciChem18
D11_B02_RT_599	sciChem18
D11_B02_RT_600	sciChem18
D11_B02_RT_601	sciChem18
D11_B02_RT_602	sciChem18
D11_B02_RT_604	sciChem18
D11_B02_RT_613	sciChem18
D11_B02_RT_614	sciChem18
D11_B02_RT_615	sciChem18
D11_B02_RT_617	sciChem18
D11_B02_RT_618	sciChem18
D11_B02_RT_619	sciChem18
D11_B02_RT_620	sciChem18
D11_B02_RT_622	sciChem18
D11_B02_RT_623	sciChem18
D11_B02_RT_626	sciChem18
D11_B02_RT_629	sciChem18
D11_B02_RT_630	sciChem18
D11_B02_RT_634	sciChem18
D11_B02_RT_635	sciChem18
D11_B02_RT_636	sciChem18
D11_B02_RT_640	sciChem18
D11_B02_RT_648	sciChem18
D11_B02_RT_651	sciChem18
D11_B02_RT_667	sciChem18
D11_B02_RT_672	sciChem18
D11_B02_RT_676	sciChem18
D11_B02_RT_678	sciChem18
D11_B02_RT_679	sciChem18
D11_B02_RT_681	sciChem18
D11_B02_RT_684	sciChem18
D11_B02_RT_685	sciChem18
D11_B02_RT_686	sciChem18
D11_B02_RT_687	sciChem18
D11_B02_RT_693	sciChem18
D11_B02_RT_700	sciChem18
D11_B02_RT_702	sciChem18
D11_B02_RT_710	sciChem18
D11_B02_RT_711	sciChem18
D11_B02_RT_716	sciChem18
D11_B02_RT_719	sciChem18
D11_B02_RT_720	sciChem18
D11_B02_RT_723	sciChem18
D11_B02_RT_725	sciChem18
D11_B02_RT_727	sciChem18
D11_B02_RT_733	sciChem18
D11_B02_RT_736	sciChem18
D11_B02_RT_745	sciChem18
D11_B02_RT_747	sciChem18
D11_B02_RT_749	sciChem18
D11_B02_RT_750	sciChem18
D11_B02_RT_752	sciChem18
D11_B02_RT_756	sciChem18
D11_B02_RT_760	sciChem18
D11_B02_RT_764	sciChem18
D11_B02_RT_767	sciChem18
D12_A01_RT_390	sciChem18
D12_A01_RT_393	sciChem18
D12_A01_RT_396	sciChem18
D12_A01_RT_397	sciChem18
D12_A01_RT_399	sciChem18
D12_A01_RT_400	sciChem18
D12_A01_RT_405	sciChem18
D12_A01_RT_406	sciChem18
D12_A01_RT_407	sciChem18
D12_A01_RT_423	sciChem18
D12_A01_RT_424	sciChem18
D12_A01_RT_433	sciChem18
D12_A01_RT_434	sciChem18
D12_A01_RT_439	sciChem18
D12_A01_RT_446	sciChem18
D12_A01_RT_451	sciChem18
D12_A01_RT_456	sciChem18
D12_A01_RT_460	sciChem18
D12_A01_RT_469	sciChem18
D12_A01_RT_474	sciChem18
D12_A01_RT_477	sciChem18
D12_A01_RT_478	sciChem18
D12_A01_RT_480	sciChem18
D12_A01_RT_483	sciChem18
D12_A01_RT_485	sciChem18
D12_A01_RT_493	sciChem18
D12_A01_RT_498	sciChem18
D12_A01_RT_500	sciChem18
D12_A01_RT_512	sciChem18
D12_A01_RT_536	sciChem18
D12_A01_RT_539	sciChem18
D12_A01_RT_546	sciChem18
D12_A01_RT_550	sciChem18
D12_A01_RT_554	sciChem18
D12_A01_RT_569	sciChem18
D12_A01_RT_570	sciChem18
D12_A01_RT_576	sciChem18
D12_A01_RT_578	sciChem18
D12_A01_RT_583	sciChem18
D12_A01_RT_586	sciChem18
D12_A01_RT_587	sciChem18
D12_A01_RT_588	sciChem18
D12_A01_RT_594	sciChem18
D12_A01_RT_599	sciChem18
D12_A01_RT_613	sciChem18
D12_A01_RT_617	sciChem18
D12_A01_RT_618	sciChem18
D12_A01_RT_624	sciChem18
D12_A01_RT_625	sciChem18
D12_A01_RT_630	sciChem18
D12_A01_RT_633	sciChem18
D12_A01_RT_637	sciChem18
D12_A01_RT_651	sciChem18
D12_A01_RT_652	sciChem18
D12_A01_RT_653	sciChem18
D12_A01_RT_660	sciChem18
D12_A01_RT_663	sciChem18
D12_A01_RT_666	sciChem18
D12_A01_RT_667	sciChem18
D12_A01_RT_669	sciChem18
D12_A01_RT_672	sciChem18
D12_A01_RT_677	sciChem18
D12_A01_RT_687	sciChem18
D12_A01_RT_691	sciChem18
D12_A01_RT_695	sciChem18
D12_A01_RT_698	sciChem18
D12_A01_RT_699	sciChem18
D12_A01_RT_705	sciChem18
D12_A01_RT_708	sciChem18
D12_A01_RT_710	sciChem18
D12_A01_RT_711	sciChem18
D12_A01_RT_713	sciChem18
D12_A01_RT_719	sciChem18
D12_A01_RT_720	sciChem18
D12_A01_RT_723	sciChem18
D12_A01_RT_727	sciChem18
D12_A01_RT_728	sciChem18
D12_A01_RT_730	sciChem18
D12_A01_RT_736	sciChem18
D12_A01_RT_737	sciChem18
D12_A01_RT_738	sciChem18
D12_A01_RT_739	sciChem18
D12_A01_RT_740	sciChem18
D12_A01_RT_741	sciChem18
D12_A01_RT_742	sciChem18
D12_A01_RT_743	sciChem18
D12_A01_RT_746	sciChem18
D12_A01_RT_747	sciChem18
D12_A01_RT_748	sciChem18
D12_A01_RT_753	sciChem18
D12_A01_RT_754	sciChem18
D12_B02_RT_384	sciChem18
D12_B02_RT_386	sciChem18
D12_B02_RT_395	sciChem18
D12_B02_RT_396	sciChem18
D12_B02_RT_397	sciChem18
D12_B02_RT_398	sciChem18
D12_B02_RT_400	sciChem18
D12_B02_RT_402	sciChem18
D12_B02_RT_404	sciChem18
D12_B02_RT_422	sciChem18
D12_B02_RT_424	sciChem18
D12_B02_RT_425	sciChem18
D12_B02_RT_428	sciChem18
D12_B02_RT_432	sciChem18
D12_B02_RT_434	sciChem18
D12_B02_RT_436	sciChem18
D12_B02_RT_440	sciChem18
D12_B02_RT_441	sciChem18
D12_B02_RT_442	sciChem18
D12_B02_RT_445	sciChem18
D12_B02_RT_448	sciChem18
D12_B02_RT_449	sciChem18
D12_B02_RT_450	sciChem18
D12_B02_RT_451	sciChem18
D12_B02_RT_452	sciChem18
D12_B02_RT_456	sciChem18
D12_B02_RT_457	sciChem18
D12_B02_RT_460	sciChem18
D12_B02_RT_465	sciChem18
D12_B02_RT_467	sciChem18
D12_B02_RT_468	sciChem18
D12_B02_RT_469	sciChem18
D12_B02_RT_471	sciChem18
D12_B02_RT_472	sciChem18
D12_B02_RT_474	sciChem18
D12_B02_RT_475	sciChem18
D12_B02_RT_476	sciChem18
D12_B02_RT_477	sciChem18
D12_B02_RT_478	sciChem18
D12_B02_RT_484	sciChem18
D12_B02_RT_491	sciChem18
D12_B02_RT_492	sciChem18
D12_B02_RT_497	sciChem18
D12_B02_RT_502	sciChem18
D12_B02_RT_503	sciChem18
D12_B02_RT_504	sciChem18
D12_B02_RT_507	sciChem18
D12_B02_RT_509	sciChem18
D12_B02_RT_514	sciChem18
D12_B02_RT_533	sciChem18
D12_B02_RT_544	sciChem18
D12_B02_RT_548	sciChem18
D12_B02_RT_550	sciChem18
D12_B02_RT_551	sciChem18
D12_B02_RT_554	sciChem18
D12_B02_RT_557	sciChem18
D12_B02_RT_567	sciChem18
D12_B02_RT_568	sciChem18
D12_B02_RT_570	sciChem18
D12_B02_RT_574	sciChem18
D12_B02_RT_579	sciChem18
D12_B02_RT_584	sciChem18
D12_B02_RT_587	sciChem18
D12_B02_RT_589	sciChem18
D12_B02_RT_594	sciChem18
D12_B02_RT_598	sciChem18
D12_B02_RT_604	sciChem18
D12_B02_RT_605	sciChem18
D12_B02_RT_613	sciChem18
D12_B02_RT_616	sciChem18
D12_B02_RT_617	sciChem18
D12_B02_RT_619	sciChem18
